수거실적처리전표번호,품목 코드,최초신청시간,최초신청자,최종작업시간,최종작업자,수거 업체 코드,처리 구분,
202011100059,2-20-8,2020-11-10 11:53,guest,2020-11-16 5:40,pda01,11,3,
202011100060,03-30-28,2020-11-10 11:53,guest,2020-11-11 6:28,pda01,11,3,
202011100060,03-30-49,2020-11-10 11:53,guest,2020-11-11 6:28,pda01,11,3,
202011100060,03-30-49,2020-11-10 11:53,guest,2020-11-11 6:28,pda01,11,3,
202011100060,03-30-49,2020-11-10 11:53,guest,2020-11-11 6:28,pda01,11,3,
202011100061,03-30-65,2020-11-10 11:54,guest,2020-11-11 6:21,pda01,11,3,
202011100061,2-20-62,2020-11-10 11:54,guest,2020-11-11 6:21,pda01,11,3,
202011100062,03-30-64,2020-11-10 11:55,guest,2020-11-21 6:45,pda01,11,3,
202011100062,2-20-11,2020-11-10 11:55,guest,2020-11-21 6:45,pda01,11,3,
202011100062,2-20-11,2020-11-10 11:55,guest,2020-11-21 6:45,pda01,11,3,
202011100062,2-20-11,2020-11-10 11:55,guest,2020-11-21 6:45,pda01,11,3,
202011100062,2-20-30,2020-11-10 11:55,guest,2020-11-21 6:45,pda01,11,3,
202011100062,2-20-51,2020-11-10 11:55,guest,2020-11-21 6:45,pda01,11,3,
202011100062,2-20-68,2020-11-10 11:55,guest,2020-11-21 6:45,pda01,11,3,
202011100062,2-20-71,2020-11-10 11:55,guest,2020-11-21 6:45,pda01,11,3,
202011100063,2-20-10,2020-11-10 11:55,guest,2020-11-10 11:55,pda01,11,3,
202011100064,2-20-32,2020-11-10 11:56,guest,2020-11-11 11:12,pda01,11,3,
202011100065,03-30-53,2020-11-10 12:03,guest,2020-11-12 9:28,pda01,11,3,
202011100065,2-20-12,2020-11-10 12:03,guest,2020-11-12 9:28,pda01,11,3,
202011100065,2-20-71,2020-11-10 12:03,guest,2020-11-13 7:48,pda01,11,3,
202011100066,03-30-64,2020-11-10 12:05,guest,2020-11-11 5:58,pda01,11,3,
202011100066,03-30-65,2020-11-10 12:05,guest,2020-11-11 5:58,pda01,11,3,
202011100066,03-30-75,2020-11-10 12:05,guest,2020-11-11 5:58,pda01,11,3,
202011100066,2-20-32,2020-11-10 12:05,guest,2020-11-11 5:58,pda01,11,3,
202011100067,03-30-51,2020-11-10 12:14,guest,2020-11-11 6:54,pda01,11,3,
202011100068,03-30-49,2020-11-10 12:16,guest,2020-11-11 10:54,pda01,11,3,
202011100069,03-30-51,2020-11-10 12:18,guest,2020-11-11 6:54,pda01,11,3,
202011100070,2-20-62,2020-11-10 12:21,guest,2020-11-11 8:36,pda01,11,3,
202011100071,2-20-71,2020-11-10 12:22,guest,2020-11-11 14:19,pda01,11,3,
202011100072,03-30-49,2020-11-10 12:27,guest,2020-11-11 10:15,pda01,11,3,
202011100072,1-20-54,2020-11-10 12:27,guest,2020-11-19 8:59,pda01,11,3,
202011100073,03-30-67,2020-11-10 12:29,guest,2020-11-11 8:36,pda01,11,3,
202011100074,2-20-7,2020-11-10 12:31,guest,2020-11-11 9:28,pda01,11,3,
202011100075,03-30-61,2020-11-10 12:40,guest,2020-11-11 9:03,pda01,11,3,
202011100076,03-30-39,2020-11-10 12:42,guest,2020-11-11 11:18,pda01,11,3,
202011100077,03-30-53,2020-11-10 12:45,guest,2020-11-16 7:39,pda01,11,3,
202011100077,03-30-53,2020-11-10 12:45,guest,2020-11-16 7:39,dong01,11,9,
202011100077,2-20-12,2020-11-10 12:45,guest,2020-11-16 7:39,dong01,11,0,
202011100077,2-20-12,2020-11-10 12:45,guest,2020-11-16 7:39,dong02,11,9,
202011100077,2-20-12,2020-11-10 12:45,guest,2020-11-17 11:11,dong02,11,9,
202011100078,03-30-77,2020-11-10 12:51,guest,2020-11-11 15:52,dong03,11,9,
202011100079,2-20-19,2020-11-10 12:52,guest,2020-11-16 5:27,dong03,11,9,
202011100079,2-20-20,2020-11-10 12:52,guest,2020-11-16 5:27,dong04,11,0,
202011100079,2-20-20,2020-11-10 12:52,guest,2020-11-16 5:27,dong04,11,0,
202011100079,2-20-24,2020-11-10 12:52,guest,2020-11-16 5:27,dong04,11,0,
202011100079,2-20-51,2020-11-10 12:52,guest,2020-11-16 5:27,dong04,11,0,
202011100079,2-20-61,2020-11-10 12:52,guest,2020-11-16 5:27,dong04,11,0,
202011100079,2-20-61,2020-11-10 12:52,guest,2020-11-16 5:27,dong07,11,9,
202011100080,03-30-49,2020-11-10 12:53,guest,2020-11-11 11:24,dong07,11,9,
202011100081,2-20-11,2020-11-10 12:54,guest,2020-11-11 8:45,dong09,11,0,
202011100081,2-20-11,2020-11-10 12:54,guest,2020-11-11 8:45,dong09,11,0,
202011100081,2-20-26,2020-11-10 12:54,guest,2020-11-11 8:45,dong09,11,9,
202011100081,2-20-26,2020-11-10 12:54,guest,2020-11-10 12:54,dong09,11,0,
202011100082,2-20-24,2020-11-10 12:56,guest,2020-11-16 5:29,dong10,11,0,
202011100083,2-20-65,2020-11-10 13:01,guest,2020-11-11 9:00,dong10,11,0,
202011100084,2-20-30,2020-11-10 13:03,guest,2020-11-11 8:43,dong11,11,9,
202011100085,03-30-64,2020-11-10 13:09,guest,2020-11-11 11:16,dong14,11,9,
202011100085,03-30-65,2020-11-10 13:09,guest,2020-11-11 11:16,dong14,11,0,
202011100085,03-30-67,2020-11-10 13:09,guest,2020-11-11 11:16,dong15,11,9,
202011100085,03-30-67,2020-11-10 13:09,guest,2020-11-11 11:16,dong15,11,9,
202011100086,03-30-62,2020-11-10 13:09,guest,2020-11-16 6:34,env01,11,2,
202011100087,2-20-60,2020-11-10 13:10,guest,2020-11-11 8:49,env01,11,9,
202011100088,2-20-45,2020-11-10 13:12,guest,2020-11-11 7:37,pda01,11,3,
202011100089,03-30-74,2020-11-10 13:14,guest,2020-11-10 13:14,pda01,11,3,
202011100090,2-20-36,2020-11-10 13:16,guest,2020-11-11 7:58,pda01,11,3,
202011100091,2-20-26,2020-11-10 13:17,guest,2020-11-10 13:36,pda01,11,3,
202011100092,03-30-49,2020-11-10 13:17,guest,2020-11-11 8:06,pda01,11,3,
202011100092,03-30-49,2020-11-10 13:17,guest,2020-11-11 8:06,pda01,11,3,
202011100093,03-30-41,2020-11-10 13:20,guest,2020-11-12 9:55,pda01,11,3,
202011100094,03-30-45,2020-11-10 13:22,guest,2020-11-10 13:23,pda01,11,3,
202011100094,03-30-45,2020-11-10 13:22,guest,2020-11-10 13:23,pda01,11,3,
202011100094,03-30-45,2020-11-10 13:22,guest,2020-11-10 13:23,pda01,11,3,
202011100094,03-30-45,2020-11-10 13:22,guest,2020-11-10 13:23,pda01,11,3,
202011100094,03-30-45,2020-11-10 13:22,guest,2020-11-10 13:23,pda01,11,3,
202011100094,03-30-65,2020-11-10 13:22,guest,2020-11-10 13:23,pda01,11,3,
202011100094,03-30-65,2020-11-10 13:22,guest,2020-11-10 13:23,pda01,11,3,
202011100094,2-20-45,2020-11-10 13:22,guest,2020-11-10 13:23,pda01,11,3,
202011100095,03-30-45,2020-11-10 13:24,guest,2020-11-11 14:19,pda01,11,3,
202011100095,03-30-45,2020-11-10 13:24,guest,2020-11-11 14:19,pda01,11,3,
202011100095,03-30-45,2020-11-10 13:24,guest,2020-11-11 14:19,pda01,11,3,
202011100095,03-30-45,2020-11-10 13:24,guest,2020-11-11 14:19,pda01,11,3,
202011100095,03-30-45,2020-11-10 13:24,guest,2020-11-10 13:24,pda01,11,3,
202011100095,03-30-65,2020-11-10 13:24,guest,2020-11-10 13:24,pda01,11,3,
202011100095,03-30-65,2020-11-10 13:24,guest,2020-11-10 13:24,pda01,11,3,
202011100096,2-20-45,2020-11-10 13:25,guest,2020-11-13 10:52,pda01,11,3,
202011100097,03-30-57,2020-11-10 13:27,guest,2020-11-11 14:19,pda01,11,3,
202011100098,2-20-46,2020-11-10 13:28,guest,2020-11-11 9:00,pda01,11,3,
202011100099,03-30-65,2020-11-10 13:31,guest,2020-11-11 11:08,pda01,11,3,
202011100100,03-30-49,2020-11-10 13:32,guest,2020-11-11 7:29,pda01,11,3,
202011100100,03-30-65,2020-11-10 13:32,guest,2020-11-11 7:29,pda01,11,3,
202011100101,03-30-80,2020-11-10 13:40,guest,2020-11-11 10:43,pda01,11,3,
202011100102,03-30-30,2020-11-10 13:41,guest,2020-11-11 9:02,pda01,11,3,
202011100103,03-30-14,2020-11-10 13:43,guest,2020-11-11 10:32,pda01,11,3,
202011100103,03-30-14,2020-11-10 13:43,guest,2020-11-11 10:32,pda01,11,3,
202011100103,03-30-14,2020-11-10 13:43,guest,2020-11-11 10:32,pda01,11,3,
202011100103,03-30-14,2020-11-10 13:43,guest,2020-11-11 10:32,pda01,11,3,
202011100103,03-30-14,2020-11-10 13:43,guest,2020-11-11 10:32,pda01,11,3,
202011100103,03-30-14,2020-11-10 13:43,guest,2020-11-11 10:32,pda01,11,3,
202011100103,03-30-14,2020-11-10 13:43,guest,2020-11-11 10:32,pda01,11,3,
202011100104,03-30-25,2020-11-10 13:50,guest,2020-11-12 15:43,pda01,11,3,
202011100104,03-30-51,2020-11-10 13:50,guest,2020-11-13 10:52,pda01,11,3,
202011100104,03-30-53,2020-11-10 13:50,guest,2020-11-10 13:50,pda01,11,3,
202011100104,03-30-64,2020-11-10 13:50,guest,2020-11-13 10:52,pda01,11,3,
202011100104,03-30-73,2020-11-10 13:50,guest,2020-11-13 10:52,pda01,11,3,
202011100104,2-20-51,2020-11-10 13:50,guest,2020-11-10 13:50,pda01,11,3,
202011100105,03-30-29,2020-11-10 13:51,guest,2020-11-10 13:51,pda01,11,3,
202011100105,03-30-29,2020-11-10 13:51,guest,2020-11-10 13:51,pda01,11,3,
202011100105,03-30-49,2020-11-10 13:51,guest,2020-11-10 13:51,pda01,11,3,
202011100105,1-20-36,2020-11-10 13:51,guest,2020-11-10 13:51,pda01,11,3,
202011100106,1-20-57,2020-11-10 13:55,guest,2020-11-10 13:55,pda01,11,3,
202011100106,1-20-57,2020-11-10 13:55,guest,2020-11-10 13:55,pda01,11,3,
202011100107,03-30-47,2020-11-10 13:58,guest,2020-11-11 10:35,pda01,11,3,
202011100107,2-20-42,2020-11-10 13:58,guest,2020-11-11 10:35,pda01,11,3,
202011100108,2-20-3,2020-11-10 14:00,guest,2020-11-11 8:00,pda01,11,3,
202011100109,2-20-34,2020-11-10 14:01,guest,2020-11-12 8:47,pda01,11,3,
202011100110,2-20-5,2020-11-10 14:02,guest,2020-11-11 14:20,pda01,11,3,
202011100111,03-30-64,2020-11-10 14:03,guest,2020-11-11 6:02,pda01,11,3,
202011100111,2-20-61,2020-11-10 14:03,guest,2020-11-11 6:02,pda01,11,3,
202011100112,03-30-49,2020-11-10 14:04,guest,2020-11-17 9:15,pda01,11,3,
202011100112,03-30-77,2020-11-10 14:04,guest,2020-11-17 9:15,pda01,11,3,
202011100112,03-30-77,2020-11-10 14:04,guest,2020-11-17 9:15,pda01,11,3,
202011100112,1-20-57,2020-11-10 14:04,guest,2020-11-17 9:15,pda01,11,3,
202011100113,2-20-60,2020-11-10 14:05,guest,2020-11-11 5:58,pda01,11,3,
202011100113,2-20-60,2020-11-10 14:05,guest,2020-11-11 5:58,pda01,11,3,
202011100113,2-20-60,2020-11-10 14:05,guest,2020-11-11 5:58,pda01,11,3,
202011100113,2-20-60,2020-11-10 14:05,guest,2020-11-11 5:58,pda01,11,3,
202011100114,2-20-12,2020-11-10 14:07,guest,2020-11-12 7:29,pda01,11,3,
202011100114,2-20-12,2020-11-10 14:07,guest,2020-11-12 7:29,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100115,03-30-65,2020-11-10 14:08,guest,2020-11-11 11:06,pda01,11,3,
202011100116,2-20-33,2020-11-10 14:09,guest,2020-11-18 10:05,pda01,11,3,
202011100116,2-20-44,2020-11-10 14:09,guest,2020-11-18 10:05,pda01,11,3,
202011100116,2-20-44,2020-11-10 14:09,guest,2020-11-18 10:05,pda01,11,3,
202011100116,2-20-44,2020-11-10 14:09,guest,2020-11-18 10:05,pda01,11,3,
202011100117,03-30-47,2020-11-10 14:10,guest,2020-11-10 14:10,pda01,11,3,
202011100117,03-30-49,2020-11-10 14:10,guest,2020-11-11 14:20,pda01,11,3,
202011100117,03-30-49,2020-11-10 14:10,guest,2020-11-11 14:20,pda01,11,3,
202011100117,03-30-49,2020-11-10 14:10,guest,2020-11-11 14:20,pda01,11,3,
202011100117,03-30-51,2020-11-10 14:10,guest,2020-11-11 14:20,pda01,11,3,
202011100117,2-20-20,2020-11-10 14:10,guest,2020-11-11 14:20,pda01,11,3,
202011100117,2-20-3,2020-11-10 14:10,guest,2020-11-11 14:20,pda01,11,3,
202011100118,2-20-25,2020-11-10 14:12,guest,2020-11-11 6:46,pda01,11,3,
202011100119,2-20-16,2020-11-10 14:19,guest,2020-11-11 10:16,pda01,11,3,
202011100120,2-20-15,2020-11-10 14:21,guest,2020-11-11 8:11,pda01,11,3,
202011100121,1-20-24,2020-11-10 14:26,guest,2020-11-20 11:42,pda01,11,3,
202011100122,2-20-20,2020-11-10 14:29,guest,2020-11-10 14:29,pda01,11,3,
202011100123,2-20-10,2020-11-10 14:30,guest,2020-11-13 7:04,pda01,11,3,
202011100123,2-20-3,2020-11-10 14:30,guest,2020-11-13 7:04,pda01,11,3,
202011100123,2-20-6,2020-11-10 14:30,guest,2020-11-13 7:04,pda01,11,3,
202011100124,03-30-49,2020-11-10 14:34,guest,2020-11-11 8:53,pda01,11,3,
202011100125,03-30-14,2020-11-10 14:38,guest,2020-11-11 11:16,pda01,11,3,
202011100125,03-30-49,2020-11-10 14:38,guest,2020-11-11 11:16,pda01,11,3,
202011100125,03-30-49,2020-11-10 14:38,guest,2020-11-11 11:16,pda01,11,3,
202011100125,03-30-49,2020-11-10 14:38,guest,2020-11-11 11:16,pda01,11,3,
202011100125,2-20-20,2020-11-10 14:38,guest,2020-11-11 11:16,pda01,11,3,
202011100125,2-20-24,2020-11-10 14:38,guest,2020-11-11 11:16,pda01,11,3,
202011100126,03-30-47,2020-11-10 14:38,guest,2020-11-11 8:22,pda01,11,3,
202011100126,03-30-49,2020-11-10 14:38,guest,2020-11-11 8:22,pda01,11,3,
202011100126,03-30-49,2020-11-10 14:38,guest,2020-11-11 14:53,pda01,11,3,
202011100126,03-30-49,2020-11-10 14:38,guest,2020-11-11 8:22,pda01,11,3,
202011100126,03-30-49,2020-11-10 14:38,guest,2020-11-11 8:22,pda01,11,3,
202011100126,2-20-51,2020-11-10 14:38,guest,2020-11-11 8:22,pda01,11,3,
202011100127,03-30-65,2020-11-10 14:42,guest,2020-11-11 6:38,pda01,11,3,
202011100127,03-30-65,2020-11-10 14:42,guest,2020-11-11 6:38,pda01,11,3,
202011100127,03-30-65,2020-11-10 14:42,guest,2020-11-11 6:38,pda01,11,3,
202011100127,03-30-65,2020-11-10 14:42,guest,2020-11-11 6:38,pda01,11,3,
202011100128,2-20-51,2020-11-10 14:46,guest,2020-11-10 14:46,pda01,11,3,
202011100129,2-20-16,2020-11-10 14:48,guest,2020-11-11 14:20,pda01,11,3,
202011100130,03-30-56,2020-11-10 14:52,guest,2020-11-10 14:52,pda01,11,3,
202011100131,2-20-10,2020-11-10 14:53,guest,2020-11-11 6:34,pda01,11,3,
202011100132,2-20-45,2020-11-10 14:54,guest,2020-11-11 5:50,pda01,11,3,
202011100133,1-20-02,2020-11-10 14:56,guest,2020-11-10 15:59,pda01,11,3,
202011100134,2-20-42,2020-11-10 14:56,guest,2020-11-11 8:54,pda01,11,3,
202011100134,2-20-7,2020-11-10 14:56,guest,2020-11-11 8:54,pda01,11,3,
202011100135,2-21-1,2020-11-10 14:56,guest,2020-11-16 16:19,pda01,11,3,
202011100136,1-20-04,2020-11-10 14:57,guest,2020-11-18 13:10,pda01,11,3,
202011100136,2-20-16,2020-11-10 14:57,guest,2020-11-18 13:10,pda01,11,3,
202011100136,2-20-16,2020-11-10 14:57,guest,2020-11-18 13:10,pda01,11,3,
202011100137,2-20-64,2020-11-10 15:00,guest,2020-11-11 6:37,pda01,11,3,
202011100137,2-20-65,2020-11-10 15:00,guest,2020-11-11 6:37,pda01,11,3,
202011100138,03-30-34,2020-11-10 15:03,guest,2020-11-13 11:30,pda01,11,3,
202011100138,03-30-49,2020-11-10 15:03,guest,2020-11-13 16:02,pda01,11,3,
202011100139,2-20-68,2020-11-10 15:05,guest,2020-11-20 10:27,pda01,11,3,
202011100140,2-20-15,2020-11-10 15:06,guest,2020-11-11 16:29,pda01,11,3,
202011100141,2-20-32,2020-11-10 15:15,guest,2020-11-13 9:30,pda01,11,3,
202011100141,2-20-55,2020-11-10 15:15,guest,2020-11-13 9:30,pda01,11,3,
202011100142,2-20-16,2020-11-10 15:16,guest,2020-11-11 7:55,pda01,11,3,
202011100142,2-20-16,2020-11-10 15:16,guest,2020-11-11 7:55,pda01,11,3,
202011100143,03-30-05,2020-11-10 15:18,guest,2020-11-11 6:08,pda01,11,3,
202011100143,03-30-49,2020-11-10 15:18,guest,2020-11-11 6:08,pda01,11,3,
202011100143,03-30-51,2020-11-10 15:18,guest,2020-11-11 6:08,pda01,11,3,
202011100143,03-30-61,2020-11-10 15:18,guest,2020-11-11 6:08,pda01,11,3,
202011100144,2-20-32,2020-11-10 15:20,guest,2020-11-13 9:31,pda01,11,3,
202011100145,03-30-48,2020-11-10 15:22,guest,2020-11-11 8:22,pda01,11,3,
202011100145,03-30-49,2020-11-10 15:22,guest,2020-11-11 8:22,pda01,11,3,
202011100145,2-20-9,2020-11-10 15:22,guest,2020-11-11 8:22,pda01,11,3,
202011100146,2-20-4,2020-11-10 15:23,guest,2020-11-11 7:29,pda01,11,3,
202011100147,03-30-53,2020-11-10 15:28,guest,2020-11-16 11:17,pda01,11,3,
202011100147,2-20-61,2020-11-10 15:28,guest,2020-11-13 9:04,pda01,11,3,
202011100148,03-30-29,2020-11-10 15:30,guest,2020-11-10 16:13,pda01,11,3,
202011100148,2-20-12,2020-11-10 15:30,guest,2020-11-10 16:13,pda01,11,3,
202011100148,2-20-61,2020-11-10 15:30,guest,2020-11-10 16:13,pda01,11,3,
202011100149,03-30-49,2020-11-10 15:33,guest,2020-11-17 17:58,pda01,11,3,
202011100150,03-30-49,2020-11-10 15:37,guest,2020-11-10 15:37,pda01,11,3,
202011100150,2-20-71,2020-11-10 15:37,guest,2020-11-10 15:37,pda01,11,3,
202011100151,03-30-65,2020-11-10 15:38,guest,2020-11-11 10:59,pda01,11,3,
202011100152,03-30-49,2020-11-10 15:40,guest,2020-11-11 7:07,pda01,11,3,
202011100152,03-30-68,2020-11-10 15:40,guest,2020-11-11 7:07,pda01,11,3,
202011100153,03-30-53,2020-11-10 15:44,guest,2020-11-11 6:54,pda01,11,3,
202011100153,03-30-65,2020-11-10 15:44,guest,2020-11-11 6:54,pda01,11,3,
202011100154,2-20-12,2020-11-10 15:45,guest,2020-11-12 6:20,pda01,11,3,
202011100155,03-30-65,2020-11-10 15:46,guest,2020-11-11 10:40,pda01,11,3,
202011100156,2-20-36,2020-11-10 15:47,guest,2020-11-11 11:25,pda01,11,3,
202011100156,2-20-61,2020-11-10 15:47,guest,2020-11-10 15:47,pda01,11,3,
202011100156,2-20-61,2020-11-10 15:47,guest,2020-11-10 15:47,pda01,11,3,
202011100157,03-30-49,2020-11-10 15:50,guest,2020-11-11 8:38,pda01,11,3,
202011100158,2-20-63,2020-11-10 15:50,guest,2020-11-11 15:52,pda01,11,3,
202011100159,2-20-30,2020-11-10 15:51,guest,2020-11-11 9:20,pda01,11,3,
202011100160,03-30-65,2020-11-10 15:53,guest,2020-11-13 9:17,pda01,11,3,
202011100161,2-20-10,2020-11-10 15:54,guest,2020-11-11 8:18,pda01,11,3,
202011100162,03-30-64,2020-11-10 16:01,guest,2020-11-12 8:20,pda01,11,3,
202011100162,03-30-65,2020-11-10 16:01,guest,2020-11-12 8:20,pda01,11,3,
202011100162,2-20-20,2020-11-10 16:01,guest,2020-11-12 8:20,pda01,11,3,
202011100163,03-30-02,2020-11-10 16:06,guest,2020-11-13 6:41,pda01,11,3,
202011100164,03-30-52,2020-11-10 16:09,guest,2020-11-13 9:45,pda01,11,3,
202011100164,2-20-16,2020-11-10 16:09,guest,2020-11-13 9:45,pda01,11,3,
202011100165,03-30-53,2020-11-10 16:14,guest,2020-11-12 5:52,pda01,11,3,
202011100165,03-30-53,2020-11-10 16:14,guest,2020-11-12 5:52,pda01,11,3,
202011100165,03-30-53,2020-11-10 16:14,guest,2020-11-12 5:52,pda01,11,3,
202011100166,03-30-71,2020-11-10 16:14,guest,2020-11-11 9:04,pda01,11,3,
202011100166,03-30-71,2020-11-10 16:14,guest,2020-11-11 9:04,pda01,11,3,
202011100167,2-20-6,2020-11-10 16:14,guest,2020-11-16 16:35,pda01,11,3,
202011100168,03-30-49,2020-11-10 16:24,guest,2020-11-11 5:34,pda01,11,3,
202011100168,03-30-49,2020-11-10 16:24,guest,2020-11-11 5:34,pda01,11,3,
202011100168,03-30-49,2020-11-10 16:24,guest,2020-11-11 5:34,pda01,11,3,
202011100169,03-30-58,2020-11-10 16:26,guest,2020-11-10 16:26,pda01,11,3,
202011100170,03-30-18,2020-11-10 16:27,guest,2020-11-11 10:52,pda01,11,3,
202011100170,03-30-21,2020-11-10 16:27,guest,2020-11-11 10:52,pda01,11,3,
202011100170,03-30-45,2020-11-10 16:27,guest,2020-11-11 10:52,pda01,11,3,
202011100170,2-20-54,2020-11-10 16:27,guest,2020-11-11 10:52,pda01,11,3,
202011100170,2-20-54,2020-11-10 16:27,guest,2020-11-11 10:52,pda01,11,3,
202011100171,2-20-10,2020-11-10 16:27,guest,2020-11-11 8:12,pda01,11,3,
202011100172,03-30-62,2020-11-10 16:33,guest,2020-11-12 5:48,pda01,11,3,
202011100173,03-30-47,2020-11-10 16:34,guest,2020-11-11 11:12,pda01,11,3,
202011100173,2-20-30,2020-11-10 16:34,guest,2020-11-11 11:12,pda01,11,3,
202011100174,03-30-51,2020-11-10 16:34,guest,2020-11-16 6:37,pda01,11,3,
202011100174,2-20-17,2020-11-10 16:34,guest,2020-11-16 6:37,pda01,11,3,
202011100175,2-20-11,2020-11-10 16:36,guest,2020-11-12 10:27,pda01,11,3,
202011100175,2-20-11,2020-11-10 16:36,guest,2020-11-12 10:27,pda01,11,3,
202011100175,2-20-11,2020-11-10 16:36,guest,2020-11-12 10:27,pda01,11,3,
202011100176,2-20-5,2020-11-10 16:37,guest,2020-11-12 5:53,pda01,11,3,
202011100177,2-20-15,2020-11-10 16:38,guest,2020-11-12 6:12,pda01,11,3,
202011100178,03-30-49,2020-11-10 16:40,guest,2020-11-11 9:40,pda01,11,3,
202011100178,03-30-51,2020-11-10 16:40,guest,2020-11-11 9:40,pda01,11,3,
202011100179,2-20-24,2020-11-10 16:42,guest,2020-11-11 11:26,pda01,11,3,
202011100180,03-30-64,2020-11-10 16:46,guest,2020-12-29 9:45,pda01,11,3,
202011100181,2-20-25,2020-11-10 16:49,guest,2020-11-13 8:59,pda01,11,3,
202011100181,2-20-25,2020-11-10 16:49,guest,2020-11-13 8:59,pda01,11,3,
202011100182,03-30-65,2020-11-10 16:59,guest,2020-11-12 5:24,pda01,11,3,
202011100182,03-30-69,2020-11-10 16:59,guest,2020-11-12 5:24,pda01,11,3,
202011100182,2-20-36,2020-11-10 16:59,guest,2020-11-12 5:24,pda01,11,3,
202011100182,2-20-63,2020-11-10 16:59,guest,2020-11-12 5:24,pda01,11,3,
202011100183,03-30-49,2020-11-10 17:00,guest,2020-11-12 9:41,pda01,11,3,
202011100183,03-30-49,2020-11-10 17:00,guest,2020-11-12 9:41,pda01,11,3,
202011100184,2-20-26,2020-11-10 17:01,guest,2020-11-11 11:02,pda01,11,3,
202011100185,03-30-73,2020-11-10 17:02,guest,2020-11-11 8:20,pda01,11,3,
202011100185,03-30-73,2020-11-10 17:02,guest,2020-11-11 8:20,pda01,11,3,
202011100185,03-30-73,2020-11-10 17:02,guest,2020-11-11 8:20,pda01,11,3,
202011100186,03-30-49,2020-11-10 17:08,guest,2020-11-12 7:51,pda01,11,3,
202011100187,03-30-65,2020-11-10 17:11,guest,2020-11-10 17:20,pda01,11,3,
202011100188,03-30-65,2020-11-10 17:13,guest,2020-11-12 5:17,pda01,11,3,
202011100189,2-20-33,2020-11-10 17:16,guest,2020-11-12 6:02,pda01,11,3,
202011100189,2-20-61,2020-11-10 17:16,guest,2020-11-12 6:02,pda01,11,3,
202011100190,2-20-16,2020-11-10 17:39,guest,2020-11-12 10:15,pda01,11,3,
202011100191,2-20-69,2020-11-10 17:40,guest,2020-11-12 8:44,pda01,11,3,
202011100192,2-20-10,2020-11-10 17:40,guest,2020-11-11 10:51,pda01,11,3,
202011100193,2-20-5,2020-11-10 17:42,guest,2020-11-11 10:35,pda01,11,3,
202011100194,2-20-12,2020-11-10 18:00,guest,2020-11-12 7:29,pda01,11,3,
202011100194,2-20-12,2020-11-10 18:00,guest,2020-11-12 7:29,pda01,11,3,
202011100195,03-30-15,2020-11-10 19:07,guest,2020-11-11 8:59,pda01,11,3,
202011100196,2-20-3,2020-11-10 19:09,guest,2020-11-10 19:09,pda01,11,3,
202011100196,2-20-6,2020-11-10 19:09,guest,2020-11-10 19:09,pda01,11,3,
202011100197,03-30-49,2020-11-10 19:22,guest,2020-11-12 7:48,pda01,11,3,
202011100198,2-20-32,2020-11-10 21:08,guest,2020-11-13 12:15,pda01,11,3,
202011100198,2-20-8,2020-11-10 21:08,guest,2020-11-13 12:15,pda01,11,3,
202011100199,2-20-3,2020-11-10 22:29,guest,2020-11-11 5:41,pda01,11,3,
202011110001,03-30-49,2020-11-11 9:00,guest,2020-11-12 9:21,pda01,11,3,
202011110001,03-30-49,2020-11-11 9:00,guest,2020-11-12 9:21,pda01,11,3,
202011110001,2-20-66,2020-11-11 9:00,guest,2020-11-11 9:00,pda01,11,3,
202011110002,03-30-61,2020-11-11 9:16,guest,2020-11-12 6:10,pda01,11,3,
202011110003,2-20-10,2020-11-11 9:17,guest,2020-11-11 9:17,pda01,11,3,
202011110004,03-30-65,2020-11-11 9:34,guest,2020-11-12 8:16,pda01,11,3,
202011110005,03-30-49,2020-11-11 9:35,guest,2020-11-11 9:43,pda01,11,3,
202011110006,03-30-65,2020-11-11 9:38,guest,2020-11-12 6:40,pda01,11,3,
202011110007,03-30-65,2020-11-11 9:41,guest,2020-11-17 10:44,pda01,11,3,
202011110007,1-20-15,2020-11-11 9:41,guest,2020-11-17 10:44,pda01,11,3,
202011110008,2-20-31,2020-11-11 9:44,guest,2020-11-12 5:55,pda01,11,3,
202011110008,2-20-32,2020-11-11 9:44,guest,2020-11-12 5:55,pda01,11,3,
202011110008,2-20-32,2020-11-11 9:44,guest,2020-11-12 5:55,pda01,11,3,
202011110008,2-20-32,2020-11-11 9:44,guest,2020-11-12 5:55,pda01,11,3,
